movieId,title,genres,imdbId,user rating
3214,American Flyers (1985),Drama,88707,4.25
3217,"Star Is Born, A (1937)",Drama,29606,4.0
3219,Pacific Heights (1990),Mystery|Thriller,100318,4.0
3221,"Draughtsman's Contract, The (1982)",Drama,83851,3.0
3222,Carmen (1984),Drama,87034,4.5
3224,Woman in the Dunes (Suna no onna) (1964),Drama,58625,5.0
3225,Down to You (2000),Comedy|Romance,186975,2.5
3229,Another Man's Poison (1952),Crime|Drama,44364,3.75
3230,"Odessa File, The (1974)",Thriller,71935,3.75
3232,Seven Chances (1925),Comedy,16332,2.75
3235,Where the Buffalo Roam (1980),Comedy,81748,3.0
3238,Eye of the Beholder (1999),Thriller,120662,1.75
3240,"Big Tease, The (1999)",Comedy,156639,3.5
3243,Encino Man (1992),Comedy,104187,2.5
3244,"Goodbye Girl, The (1977)",Comedy|Romance,76095,4.0
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,58604,1.0
3246,Malcolm X (1992),Drama,104797,3.5
3247,Sister Act (1992),Comedy|Crime,105417,3.0
3248,Sister Act 2: Back in the Habit (1993),Comedy,108147,3.0
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,104389,3.0
3250,Alive (1993),Drama,106246,3.5
3251,Agnes of God (1985),Drama|Mystery,88683,3.5
3252,Scent of a Woman (1992),Drama,105323,3.5
3253,Wayne's World (1992),Comedy,105793,3.5
3254,Wayne's World 2 (1993),Comedy,108525,2.5
3255,"League of Their Own, A (1992)",Comedy|Drama,104694,4.0
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,105112,4.0
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,103855,3.0
3258,Death Becomes Her (1992),Comedy|Fantasy,104070,2.5
3259,Far and Away (1992),Adventure|Drama|Romance,104231,3.0
3260,Howards End (1992),Drama,104454,4.0
3261,Singles (1992),Comedy|Drama|Romance,105415,4.0
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,105665,4.0
3263,White Men Can't Jump (1992),Comedy|Drama,105812,3.0
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,103893,3.5
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,104684,4.0
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,103905,4.0
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,104815,4.0
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,105477,1.5
3269,Forever Young (1992),Drama|Romance|Sci-Fi,104291,3.0
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,104040,3.0
3271,Of Mice and Men (1992),Drama,105046,4.0
3272,Bad Lieutenant (1992),Crime|Drama,103759,4.0
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,134084,3.0
3274,Single White Female (1992),Drama|Thriller,105414,3.0
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,144117,4.5
3276,Gun Shy (2000),Comedy,171356,2.0
3281,"Brandon Teena Story, The (1998)",Documentary,144801,4.0
3282,Different for Girls (1996),Comedy,116102,4.0
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,67848,4.0
3285,"Beach, The (2000)",Adventure|Drama,163978,3.0
3286,Snow Day (2000),Comedy,184907,2.5
3287,"Tigger Movie, The (2000)",Animation|Children,220099,2.0
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,209189,4.5
3292,"Big Combo, The (1955)",Film-Noir,47878,3.0
3296,To Sir with Love (1967),Drama,62376,4.0
3298,Boiler Room (2000),Crime|Drama|Thriller,181984,4.0
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,134847,3.5
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,190138,3.5
3302,Beautiful People (1999),Comedy,159272,4.0
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,221023,4.0
3304,Blue Collar (1978),Crime|Drama,77248,4.0
3307,City Lights (1931),Comedy|Drama|Romance,21749,4.5
3308,"Flamingo Kid, The (1984)",Comedy|Drama,87265,3.0
3310,"Kid, The (1921)",Comedy|Drama,12349,4.0
3311,"Man from Laramie, The (1955)",Western,48342,4.5
3313,Class Reunion (1982),Comedy,84395,3.0
3316,Reindeer Games (2000),Action|Thriller,184858,2.5
3317,Wonder Boys (2000),Comedy|Drama,185014,4.0
3318,Deterrence (1999),Drama|Thriller,158583,3.0
3320,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance,164756,3.5
3324,Drowning Mona (2000),Comedy,186045,3.0
3325,"Next Best Thing, The (2000)",Comedy|Drama,156841,3.5
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,181151,3.5
3327,Beyond the Mat (1999),Documentary,218043,3.25
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,165798,4.0
3329,"Year My Voice Broke, The (1987)",Drama,94347,4.5
3330,Splendor in the Grass (1961),Drama|Romance,55471,5.0
3331,My Tutor (1983),Drama,85980,1.0
3333,"Killing of Sister George, The (1968)",Drama,63185,4.0
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,40506,4.0
3338,For All Mankind (1989),Documentary,97372,3.5
3339,Cross of Iron (1977),War,74695,3.75
3340,Bride of the Monster (1955),Horror|Sci-Fi,47898,5.0
3341,Born Yesterday (1950),Comedy,42276,4.0
3342,Birdy (1984),Drama|War,86969,4.5
3343,And God Created Woman (1988),Comedy|Drama|Romance,92559,1.25
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,62793,3.0
3347,Never Cry Wolf (1983),Adventure|Drama,86005,3.0
3350,"Raisin in the Sun, A (1961)",Drama,55353,4.0
3354,Mission to Mars (2000),Sci-Fi,183523,2.75
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,142688,3.5
3357,East-West (Est-ouest) (1999),Drama|Romance,181530,4.0
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,101698,3.5
3359,Breaking Away (1979),Comedy|Drama,78902,4.25
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,91217,4.0
3361,Bull Durham (1988),Comedy|Drama|Romance,94812,4.0
3362,Dog Day Afternoon (1975),Crime|Drama,72890,4.0
3363,American Graffiti (1973),Comedy|Drama,69704,4.0
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,42208,4.0
3365,"Searchers, The (1956)",Drama|Western,49730,4.0
3368,"Big Country, The (1958)",Romance|Western,51411,3.5
3370,Betrayed (1988),Drama|Thriller,94731,3.0
3371,Bound for Glory (1976),Drama,74235,3.0
3372,"Bridge at Remagen, The (1969)",Action|War,64110,4.0
3373,Buck and the Preacher (1972),Western,68323,3.0
3374,Daughters of the Dust (1991),Drama,104057,2.0
3375,Destination Moon (1950),Sci-Fi,42393,2.5
3377,Hangmen Also Die (1943),Drama|War,35966,3.5
3379,On the Beach (1959),Drama,53137,4.0
3380,Railroaded! (1947),Film-Noir,39748,3.0
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,72251,3.75
3385,Volunteers (1985),Comedy,90274,3.0
3386,JFK (1991),Drama|Mystery|Thriller,102138,3.75
3387,Who's Harry Crumb? (1989),Comedy|Mystery,98645,1.0
3388,Harry and the Hendersons (1987),Children|Comedy,93148,2.5
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,91934,2.5
3391,Who's That Girl? (1987),Comedy,94321,2.0
3392,She-Devil (1989),Comedy,98309,1.5
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,92834,1.0
3394,Blind Date (1987),Comedy|Romance,92666,3.0
3395,Nadine (1987),Comedy,93596,2.0
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,79588,4.0
3397,"Great Muppet Caper, The (1981)",Children|Comedy,82474,4.0
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,87755,3.75
3399,Sesame Street Presents Follow That Bird (1985),Children|Comedy,89994,1.0
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,108526,4.0
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,88760,2.25
3402,Turtle Diary (1985),Comedy|Drama|Romance,90219,3.0
3403,Raise the Titanic (1980),Drama|Thriller,81400,2.5
3404,Titanic (1953),Action|Drama,46435,4.0
3405,"Night to Remember, A (1958)",Action|Drama,51994,4.5
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,43379,4.0
3408,Erin Brockovich (2000),Drama,195685,4.0
3409,Final Destination (2000),Drama|Thriller,195714,3.0
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,95800,3.0
3413,Impact (1949),Crime|Drama,41503,2.5
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,48316,3.5
3415,"Mirror, The (Zerkalo) (1975)",Drama,72443,5.0
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,44517,3.5
3418,Thelma & Louise (1991),Adventure|Crime|Drama,103074,3.5
3420,...And Justice for All (1979),Drama|Thriller,78718,4.0
3421,Animal House (1978),Comedy,77975,4.0
3422,She's Gotta Have It (1986),Comedy|Romance,91939,4.0
3423,School Daze (1988),Drama,96054,2.5
3424,Do the Right Thing (1989),Drama,97216,4.0
3425,Mo' Better Blues (1990),Drama|Musical,100168,3.0
3426,Jungle Fever (1991),Drama|Romance,102175,3.0
3427,Coogan's Bluff (1968),Crime,62824,3.0
3428,"Champ, The (1979)",Drama,78950,4.0
3429,Creature Comforts (1989),Animation|Comedy,99317,5.0
3430,Death Wish (1974),Action|Crime|Drama,71402,4.0
3431,Death Wish 2 (1982),Action|Drama,82250,3.0
3432,Death Wish 3 (1985),Action|Drama,89003,1.0
3433,Death Wish 4: The Crackdown (1987),Action|Drama,92857,2.0
3434,Death Wish 5: The Face of Death (1994),Action|Drama,109578,2.5
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,36775,4.0
3436,Dying Young (1991),Drama|Romance,101787,1.75
3437,Cool as Ice (1991),Drama,101615,1.0
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,100758,3.25
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,103060,2.25
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,108308,2.5
3441,Red Dawn (1984),Action|Drama|War,87985,3.0
3442,Band of the Hand (1986),Action|Crime|Drama,90693,3.5
3443,Born American (1986),Action|Drama|Thriller,91313,2.0
3444,Bloodsport (1988),Action,92675,3.0
3445,Eyes of Laura Mars (1978),Mystery|Thriller,77530,3.0
3446,Funny Bones (1995),Comedy|Drama,113133,2.5
3447,"Good Earth, The (1937)",Drama,28944,3.0
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,93105,4.0
3449,"Good Mother, The (1988)",Drama,95238,3.0
3450,Grumpy Old Men (1993),Comedy,107050,3.0
3451,Guess Who's Coming to Dinner (1967),Drama,61735,4.0
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,165929,3.0
3453,Here on Earth (2000),Drama|Romance,195778,3.0
3454,Whatever It Takes (2000),Comedy|Romance,202402,3.25
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,191043,4.25
3457,Waking the Dead (2000),Drama|Thriller,127349,2.0
3459,Gothic (1986),Drama|Horror,91142,2.5
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,57261,4.0
3462,Modern Times (1936),Comedy|Drama|Romance,27977,4.0
3466,Heart and Souls (1993),Comedy|Fantasy,107091,3.5
3467,Hud (1963),Drama|Western,57163,5.0
3468,"Hustler, The (1961)",Drama,54997,4.0
3469,Inherit the Wind (1960),Drama,53946,5.0
3470,Dersu Uzala (1975),Adventure|Drama,71411,4.0
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,75860,4.0
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,74718,4.0
3474,Retroactive (1997),Sci-Fi|Thriller,117468,3.0
3475,"Place in the Sun, A (1951)",Drama|Romance,43924,4.0
3476,Jacob's Ladder (1990),Horror|Mystery,99871,4.0
3477,Empire Records (1995),Comedy|Drama,112950,3.0
3478,"Bamba, La (1987)",Drama,93378,3.0
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,89457,4.0
3480,Lucas (1986),Drama|Romance,91445,3.5
3481,High Fidelity (2000),Comedy|Drama|Romance,146882,4.0
3483,"Road to El Dorado, The (2000)",Animation|Children,138749,3.25
3484,"Skulls, The (2000)",Thriller,192614,3.0
3487,El Dorado (1966),Western,61619,3.0
3489,Hook (1991),Adventure|Comedy|Fantasy,102057,3.0
3490,Horror Express (1972),Horror,68713,1.0
3491,My Chauffeur (1986),Comedy,91579,4.0
3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance,17416,3.0
3494,True Grit (1969),Adventure|Drama|Western,65126,4.0
3496,Madame Sousatzka (1988),Drama,95564,3.5
3497,Max Dugan Returns (1983),Comedy,85919,3.0
3498,Midnight Express (1978),Drama,77928,3.75
3499,Misery (1990),Drama|Horror|Thriller,100157,4.0
3500,Mr. Saturday Night (1992),Comedy|Drama,104928,2.0
3501,Murphy's Romance (1985),Comedy|Romance,89643,4.0
3502,My Life (1993),Drama,107630,3.0
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,69293,3.25
3504,Network (1976),Comedy|Drama,74958,4.0
3505,No Way Out (1987),Drama|Mystery|Thriller,93640,4.0
3506,North Dallas Forty (1979),Comedy|Drama,79640,3.0
3507,"Odd Couple, The (1968)",Comedy,63374,3.75
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,75029,4.0
3510,Frequency (2000),Drama|Thriller,186151,3.5
3512,Return to Me (2000),Drama|Romance,122459,4.0
3513,Rules of Engagement (2000),Drama|Thriller,160797,3.75
3515,Me Myself I (2000),Comedy|Romance,183503,3.0
3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,51406,3.0
3518,"End of Violence, The (1997)",Drama|Thriller,119062,3.0
3519,Force 10 from Navarone (1978),Action|Drama|War,77572,3.5
3520,How to Stuff a Wild Bikini (1965),Comedy,59287,3.0
3521,Mystery Train (1989),Comedy|Drama,97940,4.0
3524,Arthur (1981),Comedy|Romance,82031,3.0
3525,Bachelor Party (1984),Comedy,86927,4.0
3526,Parenthood (1989),Comedy|Drama,98067,4.0
3527,Predator (1987),Action|Sci-Fi|Thriller,93773,4.0
3528,"Prince of Tides, The (1991)",Drama|Romance,102713,3.0
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,82934,3.0
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,99014,3.0
3534,28 Days (2000),Drama,191754,3.5
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,144084,4.0
3536,Keeping the Faith (2000),Comedy|Drama|Romance,171433,4.0
3537,Where the Money Is (2000),Comedy|Drama,149367,3.0
3538,East is East (1999),Comedy,166175,3.75
3539,"Filth and the Fury, The (2000)",Documentary,236216,4.0
3540,Passion of Mind (2000),Drama|Mystery|Romance,160644,2.0
3543,Diner (1982),Comedy|Drama,83833,4.0
3545,Cabaret (1972),Drama|Musical,68327,4.0
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,56687,3.75
3547,Prick Up Your Ears (1987),Comedy|Drama,93776,3.0
3548,Auntie Mame (1958),Comedy|Drama,51383,4.0
3549,Guys and Dolls (1955),Comedy|Musical|Romance,48140,4.0
3550,"Hunger, The (1983)",Horror,85701,2.5
3551,Marathon Man (1976),Crime|Drama|Thriller,74860,4.0
3552,Caddyshack (1980),Comedy,80487,4.0
3553,Gossip (2000),Drama|Thriller,176783,2.5
3554,Love and Basketball (2000),Drama|Romance,199725,4.0
3555,U-571 (2000),Action|Thriller|War,141926,3.5
3556,"Virgin Suicides, The (1999)",Drama|Romance,159097,3.5
3557,Jennifer 8 (1992),Mystery|Thriller,104549,3.0
3559,Limelight (1952),Comedy|Drama|Romance,44837,5.0
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,158622,1.0
3565,Where the Heart Is (2000),Comedy|Drama,198021,3.0
3566,"Big Kahuna, The (2000)",Comedy|Drama,189584,4.0
3567,Bossa Nova (2000),Comedy|Drama|Romance,180837,4.5
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,154421,4.0
3571,Time Code (2000),Comedy|Drama,220100,2.0
3572,Carnosaur (1993),Horror|Sci-Fi,106521,1.0
3573,Carnosaur 2 (1995),Horror|Sci-Fi,112634,2.0
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,115834,1.0
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,93185,3.5
3577,Two Moon Junction (1988),Drama|Romance,96324,3.0
3578,Gladiator (2000),Action|Adventure|Drama,172495,4.0
3580,Up at the Villa (2000),Drama,153464,2.5
3581,Human Traffic (1999),Comedy,188674,4.0
3584,Breathless (1983),Action|Drama|Romance|Thriller,85276,2.75
3585,"Great Locomotive Chase, The (1956)",Adventure|War,49279,4.0
3588,"King of Marvin Gardens, The (1972)",Crime|Drama,68805,1.75
3590,"Lords of Flatbush, The (1974)",Comedy|Drama,71772,3.0
3591,Mr. Mom (1983),Comedy|Drama,85970,3.0
3593,Battlefield Earth (2000),Action|Sci-Fi,185183,1.0
3594,Center Stage (2000),Drama|Musical,210616,3.0
3596,Screwed (2000),Comedy,156323,1.0
3597,Whipped (2000),Comedy,174336,1.0
3598,Hamlet (2000),Crime|Drama|Romance|Thriller,171359,3.75
3599,Anchors Aweigh (1945),Comedy|Musical,37514,3.75
3600,Blue Hawaii (1961),Comedy|Musical,54692,3.0
3604,Gypsy (1962),Musical,56048,3.25
3605,King Creole (1958),Crime|Drama|Musical,51818,3.5
3606,On the Town (1949),Comedy|Musical|Romance,41716,4.0
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,89791,4.0
3610,Roustabout (1964),Drama|Musical|Romance,58534,3.0
3611,Saludos Amigos (1943),Animation|Children|Comedy,36326,4.0
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,75232,4.5
3613,Things Change (1988),Comedy,96259,3.5
3614,Honeymoon in Vegas (1992),Comedy|Romance,104438,3.0
3615,Dinosaur (2000),Adventure|Animation|Children,130623,2.0
3616,Loser (2000),Comedy|Romance,217630,3.0
3617,Road Trip (2000),Comedy,215129,3.0
3618,Small Time Crooks (2000),Comedy|Crime,196216,3.5
3619,"Hollywood Knights, The (1980)",Comedy,80881,2.5
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,119746,4.5
3621,Possession (1981),Drama|Horror,82933,5.0
3622,"Twelve Chairs, The (1970)",Comedy,66495,4.0
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,120755,3.0
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,184894,3.5
3627,Carnival of Souls (1962),Horror|Thriller,55830,2.0
3628,Flying Tigers (1942),Action|Drama|Romance|War,34742,4.0
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,15864,4.25
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,64757,3.75
3634,Seven Days in May (1964),Thriller,58576,4.0
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,76752,3.5
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,79574,3.0
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,71807,3.5
3640,"King in New York, A (1957)",Comedy|Drama,50598,3.0
3643,"Fighting Seabees, The (1944)",Action|Drama|War,36824,4.0
3644,Dark Command (1940),Western,32383,2.5
3645,Cleo from 5 to 7 (Cléo de 5 à 7) (1962),Drama,55852,3.75
3646,Big Momma's House (2000),Comedy,208003,2.0
3649,American Gigolo (1980),Drama,80365,3.0
3653,"Endless Summer, The (1966)",Documentary,60371,4.0
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,54953,4.0
3655,Blow-Out (La grande bouffe) (1973),Drama,70130,4.0
3658,Quatermass and the Pit (1967),Horror|Sci-Fi,62168,3.5
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,98143,1.0
3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller,100438,1.0
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,102728,1.0
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,107899,1.0
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,110916,1.5
3665,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),Horror|Sci-Fi|Thriller,132451,1.0
3668,Romeo and Juliet (1968),Drama|Romance,63518,3.75
3669,Stay Tuned (1992),Comedy,105466,3.0
3670,Story of G.I. Joe (1945),War,38120,4.5
3671,Blazing Saddles (1974),Comedy|Western,71230,4.0
3672,Benji (1974),Adventure|Children,71206,3.0
3673,Benji the Hunted (1987),Adventure|Children,92638,3.25
3675,White Christmas (1954),Comedy|Musical|Romance,47673,4.5
3676,Eraserhead (1977),Drama|Horror,74486,4.0
3677,Baraka (1992),Documentary,103767,4.0
3678,"Man with the Golden Arm, The (1955)",Drama,48347,4.0
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical,82252,3.0
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,59578,4.0
3682,Magnum Force (1973),Action|Crime|Drama|Thriller,70355,3.5
3683,Blood Simple (1984),Crime|Drama|Film-Noir,86979,4.0
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,97322,4.0
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,89841,4.0
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,99582,3.5
3688,Porky's (1982),Comedy,84522,3.0
3689,Porky's II: The Next Day (1983),Comedy,86129,1.5
3690,Porky's Revenge (1985),Comedy,89826,2.0
3692,Class of Nuke 'Em High (1986),Comedy|Horror,90849,1.5
3693,"Toxic Avenger, The (1985)",Comedy|Horror,90190,3.0
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,98503,3.0
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,98502,1.0
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,91630,2.0
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,100403,3.5
3698,"Running Man, The (1987)",Action|Sci-Fi,93894,3.0
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,88172,3.5
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,87004,2.0
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,94631,3.5
3702,Mad Max (1979),Action|Adventure|Sci-Fi,79501,3.5
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi,82694,3.5
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,89530,2.5
3705,Bird on a Wire (1990),Action|Comedy|Romance,99141,3.0
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,92563,3.5
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,91635,3.0
3708,Firestarter (1984),Horror|Thriller,87262,3.0
3709,Sleepwalkers (1992),Horror,105428,2.5
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,94612,3.5
3712,Soapdish (1991),Comedy,102951,2.75
3713,"Long Walk Home, The (1990)",Drama,100046,3.5
3715,Burglar (1987),Comedy|Crime,92710,3.0
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,93011,1.5
3717,Gone in 60 Seconds (2000),Action|Crime,187078,3.0
3718,American Pimp (1999),Documentary,179074,3.0
3719,Love's Labour's Lost (2000),Comedy|Romance,182295,2.5
3720,Sunshine (1999),Drama,145503,3.0
3723,Hamlet (1990),Drama,99726,3.5
3724,Coming Home (1978),Drama|War,77362,4.0
3726,Assault on Precinct 13 (1976),Action|Thriller,74156,3.5
3727,Near Dark (1987),Horror|Western,93605,4.0
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,102592,4.0
3729,Shaft (1971),Action|Crime|Drama|Thriller,67741,2.5
3730,"Conversation, The (1974)",Drama|Mystery,71360,4.0
3731,Cutter's Way (1981),Drama|Thriller,82220,3.0
3732,"Fury, The (1978)",Horror,77588,3.0
3733,"Paper Chase, The (1973)",Drama,70509,4.0
3734,Prince of the City (1981),Drama,82945,3.0
3735,Serpico (1973),Crime|Drama,70666,4.0
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,43338,4.0
3737,Lonely Are the Brave (1962),Drama|Western,56195,4.25
3738,"Sugarland Express, The (1974)",Drama,72226,3.5
3739,Trouble in Paradise (1932),Comedy|Romance,23622,4.0
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,90728,4.0
3741,Badlands (1973),Crime|Drama|Thriller,69762,4.0
3742,Battleship Potemkin (1925),Drama|War,15648,4.0
3743,Boys and Girls (2000),Comedy|Romance,204175,2.5
3744,Shaft (2000),Action|Crime|Thriller,162650,3.0
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,120913,3.5
3747,Jesus' Son (1999),Drama,186253,4.0
3751,Chicken Run (2000),Animation|Children|Comedy,120630,4.0
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,183505,3.0
3753,"Patriot, The (2000)",Action|Drama|War,187393,3.5
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,131704,2.0
3755,"Perfect Storm, The (2000)",Drama|Thriller,177971,3.0
3756,"Golden Bowl, The (2000)",Drama,200669,3.0
3758,Communion (1989),Drama|Sci-Fi|Thriller,97100,1.0
3759,Fun and Fancy Free (1947),Animation|Children|Musical,39404,4.0
3760,"Kentucky Fried Movie, The (1977)",Comedy,76257,4.0
3761,"Bound by Honor (a.k.a. Blood In, Blood Out) (1993)",Action|Crime|Drama|Thriller,106469,3.0
3763,F/X (1986),Action|Crime|Thriller,89118,3.0
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,101846,2.75
3765,"Hot Spot, The (1990)",Crime|Drama|Romance,99797,2.75
3766,Missing in Action (1984),Action|War,87727,2.0
3767,Missing in Action 2: The Beginning (1985),Action|War,89604,1.75
3768,Braddock: Missing in Action III (1988),Action|War,94792,1.75
3769,Thunderbolt and Lightfoot (1974),Action,72288,3.0
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,87175,3.5
3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,71569,3.75
3773,House Party (1990),Comedy,99800,2.5
3774,House Party 2 (1991),Comedy|Drama|Romance,102065,2.0
3775,Make Mine Music (1946),Animation|Children|Musical,38718,4.0
3776,Melody Time (1948),Animation|Children|Musical,40580,4.0
3780,Rocketship X-M (1950),Sci-Fi,42897,3.0
3781,Shaft in Africa (1973),Action|Crime,70679,3.5
3783,Croupier (1998),Crime|Drama,159382,4.0
3784,"Kid, The (2000)",Comedy|Fantasy,219854,3.0
3785,Scary Movie (2000),Comedy|Horror,175142,3.0
3786,But I'm a Cheerleader (1999),Comedy,179116,3.75
3787,Shower (Xizao) (1999),Comedy,215369,4.0
3788,Blow-Up (Blowup) (1966),Drama|Mystery,60176,4.0
3789,"Pawnbroker, The (1964)",Drama,59575,4.0
3790,Groove (2000),Drama,212974,2.0
3791,Footloose (1984),Drama,87277,3.25
3792,Duel in the Sun (1946),Western,38499,2.5
3793,X-Men (2000),Action|Adventure|Sci-Fi,120903,3.75
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller,120894,3.0
3797,"In Crowd, The (2000)",Thriller,163676,0.75
